Codigo,Nombre,CodigoEstado,EstadoDescripcion,FechaProcesamiento
2015-894-SE26,Vitaminas Y Otros Nutrientes,12,Recepción Conforme,2026-05-03 18:31:50
2015-895-SE26,Vitaminas Y Otros Nutrientes,12,Recepción Conforme,2026-05-03 18:31:50
2015-897-SE26,Medio De Diagnóstico Iopramide,12,Recepción Conforme,2026-05-03 18:31:50
2015-899-SE26,Medicamentos Usados En Policlínico De Oftalmología,4,Aceptada,2026-05-03 18:31:50
2015-900-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2015-163-Cot26,4,Aceptada,2026-05-03 18:31:50
2015-901-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2015-169-Cot26,4,Aceptada,2026-05-03 18:31:50
2019-14-CM26,"Artículos De Aseo E Higiene, 3Cf_2026",12,Recepción Conforme,2026-05-03 18:31:50
2019-17-AG26,Mantención De Generadores Eléctricos En Pasos Fronterizos De Última Esperanza.,4,Aceptada,2026-05-03 18:31:50
2019-5-SE26,"Servicio De Aseo En Cf. Dorotea, Turno (A).",12,Recepción Conforme,2026-05-03 18:31:50
2019-6-SE26,"Servicio De Aseo En Cf. Dorotea, Turno (B).",12,Recepción Conforme,2026-05-03 18:31:50
2019-9-SE26,Servicio De Aseo C.F. Río Don Guillermo.,12,Recepción Conforme,2026-05-03 18:31:50
2020-136-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2020-59-Cot26,6,Aceptada,2026-05-03 18:31:50
2020-144-SE26,Arriendo Multifuncionales,6,Aceptada,2026-05-03 18:31:50
2021-80-AG26,Dag N°10000/33 Adquisicion De Insumos Para La Peluqueria Del Emco,6,Aceptada,2026-05-03 18:31:50
2021-81-AG26,Dag N°10000/22 Materiales De Oficina Compra Centralizada Emco,6,Aceptada,2026-05-03 18:31:50
2021-82-AG26,Cecopac N°10000/88 Servicio De Reparacion De Vidrios Trizados Para El Cecopac,4,Aceptada,2026-05-03 18:31:50
2021-83-AG26,Dag N°10000/24 Adquisicion De Utiles De Aseo Compra Centralizada Emco,4,Aceptada,2026-05-03 18:31:50
2021-84-AG26,Dipro N°10.000/135 Materiales De Mantenimiento Y Reparacion De Equipos Informaticos,4,Aceptada,2026-05-03 18:31:50
2026-557-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2026-223-Cot26,6,Aceptada,2026-05-03 18:31:50
2026-576-AG26,Compra Sillas De Escritorio Para Cesam Limache Orden De Compra Generada Por Invitación A Compra Ágil: 2026-257-Cot26,6,Aceptada,2026-05-03 18:31:50
2026-578-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2026-256-Cot26,5,Recepción Conforme,2026-05-03 18:31:50
2026-673-TD25,Orden De Compra Generada Por Trato Directo Id 2026-29-Ftd25,12,Recepción Conforme,2026-05-03 18:31:50
2026-793-SE25,Adquisicion Sistema De Presion Negativa Pisos 4° Y 5° Hgf Desde 2026-11-Lr25,12,Recepción Conforme,2026-05-03 18:31:50
2029-17-CM26,Orden De Compra: 2029-17-Cm26,12,Recepción Conforme,2026-05-03 18:31:50
2030-31-TD26,Orden De Compra Generada Por Trato Directo Id 2030-1-Ftd26,12,Recepción Conforme,2026-05-03 18:31:50
2033-13-AG26,Material De Escritorio - Saat Ceia Hualpen,12,Recepción Conforme,2026-05-03 18:31:50
2033-14-AG26,Lapices Touch Hub - Saat Ceia Hualpen,12,Recepción Conforme,2026-05-03 18:31:50
2033-15-AG26,Libros De Lectura - Saat Ceia Hualpen,12,Recepción Conforme,2026-05-03 18:31:50
2036-118-AG26,Res. Compra N° 130 M.T.; Orden De Compra Generada Por Invitación A Compra Ágil: 2036-81-Cot26,12,Recepción Conforme,2026-05-03 18:31:50
2036-140-AG26,Res. Compra N° 140 M.T.; Servicio Esterilizacion Externa Segun Orden De Compra Generada Por Invitación A Compra Ágil: 2036-100-Cot26,12,Recepción Conforme,2026-05-03 18:31:50
2036-148-SE26,Res.Compra N° 155 C.A. Oxigeno Medico,12,Recepción Conforme,2026-05-03 18:31:50
2036-175-AG26,Res.Compra N°168 M.T. Detergente Industrial - Consolidado Mes De Marzo - Abril 2026,12,Recepción Conforme,2026-05-03 18:31:50
2036-178-AG26,Res.Compra N°175 M.T. Servicio De Impresion 4 Meses.,12,Recepción Conforme,2026-05-03 18:31:50
2036-179-CM26,Res.Compra N°178 C.M. Alimentos Enterales / Consolidado De Alimentos Mes De Mayo 2026,6,Aceptada,2026-05-03 18:31:50
2036-185-AG26,Res.Compra N°193 M.T. Alcohol Gel - Consolidado De Aseo Abril Mayo 2026,6,Aceptada,2026-05-03 18:31:50
2036-186-AG26,Res.Compra N° 192 M.T. Film Plastico - Consolidado De Aseo Mes De Abril - Mayo 2026,6,Aceptada,2026-05-03 18:31:50
2036-7-AG26,Res.Compra N° 10 M.T Frutas Funcionarios 3 Meses,12,Recepción Conforme,2026-05-03 18:31:50
2036-9-CM26,Res.Compra N° 8 C.M. Carnes Blancas Y Rojas Para Funcionarios.,12,Recepción Conforme,2026-05-03 18:31:50
2042-141-AG26,Adquisicion De Bencina Para Embarcaciones Municipales Compra Ágil: 2042-141-Cot26,6,Aceptada,2026-05-03 18:31:50
2046-100-CM26,Orden De Compra: 2046-100-Cm26,12,Recepción Conforme,2026-05-03 18:31:50
2046-142-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2046-38-Cot26,12,Recepción Conforme,2026-05-03 18:31:50
2046-151-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2046-42-Cot26,12,Recepción Conforme,2026-05-03 18:31:50
2046-172-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2046-55-Cot26,12,Recepción Conforme,2026-05-03 18:31:50
2046-174-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2046-57-Cot26,12,Recepción Conforme,2026-05-03 18:31:50
2046-175-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2046-43-Cot26,4,Aceptada,2026-05-03 18:31:50
2046-176-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2046-59-Cot26,6,Aceptada,2026-05-03 18:31:50
2046-177-SE26,Orden De Compra Desde 2046-3-Le25,6,Aceptada,2026-05-03 18:31:50
2046-178-SE26,Orden De Compra Desde 2046-3-Le25,6,Aceptada,2026-05-03 18:31:50
2046-179-SE26,Orden De Compra Desde 2046-3-Le25,6,Aceptada,2026-05-03 18:31:50
2046-180-CM26,Orden De Compra: 2046-180-Cm26,4,Aceptada,2026-05-03 18:31:50
2046-181-SE26,Orden De Compra Desde 2046-2-L126,6,Aceptada,2026-05-03 18:31:50
2046-182-SE26,Orden De Compra Desde 2046-2-L126,6,Aceptada,2026-05-03 18:31:50
2048-1018-SE26,2048-71-Lq23,12,Recepción Conforme,2026-05-03 18:31:50
2048-1023-SE26,2048-76-Lp24,12,Recepción Conforme,2026-05-03 18:31:50
2048-1077-SE26,2048-35-Le25,12,Recepción Conforme,2026-05-03 18:31:50
2048-1092-TD26,Orden De Compra Generada Por Trato Directo Id 2048-255-Ftd26,12,Recepción Conforme,2026-05-03 18:31:50
2048-1152-SE26,Orden De Compra Desde 2048-39-Lp24,4,Aceptada,2026-05-03 18:31:50
2048-1171-SE26,Orden De Compra Desde 2048-10-Lp24,6,Aceptada,2026-05-03 18:31:50
2048-1176-CM26,Orden De Compra: 2048-1176-Cm26,6,Aceptada,2026-05-03 18:31:50
2048-1181-SE26,Orden De Compra Desde 2048-111-Lp24,6,Aceptada,2026-05-03 18:31:50
2048-1183-TD26,Orden De Compra Generada Por Trato Directo Id 2048-269-Ftd26,6,Aceptada,2026-05-03 18:31:50
2048-1185-TD26,Orden De Compra Generada Por Trato Directo Id 2048-271-Ftd26,6,Aceptada,2026-05-03 18:31:50
2048-1186-SE26,Orden De Compra Desde 2048-111-Lp24 Movil 5 Lpxw-7,6,Aceptada,2026-05-03 18:31:50
2048-1187-SE26,Orden De Compra Desde 2048-111-Lp24 Movil 5 Lpxw-7,6,Aceptada,2026-05-03 18:31:50
2048-1188-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2048-214-Cot26,4,Aceptada,2026-05-03 18:31:50
2048-1189-SE26,2048-847-Se26 Orden De Compra Desde 2048-111-Lp24,6,Aceptada,2026-05-03 18:31:50
2048-1191-SE26,Orden De Compra Desde 2048-111-Lp24 Movil 4 Hpwd-3,6,Aceptada,2026-05-03 18:31:50
2048-1192-SE26,Orden De Compra Desde 2048-111-Lp24 Movil 3 Hpwd-3,4,Aceptada,2026-05-03 18:31:50
2048-1193-SE26,Orden De Compra Desde 2048-111-Lp24 Movil 1 Hpvz-8,6,Aceptada,2026-05-03 18:31:50
2048-1196-SE26,Orden De Compra Desde 2048-55-Lp25,4,Aceptada,2026-05-03 18:31:50
2048-1200-CM26,Orden De Compra: 2048-1200-Cm26,4,Aceptada,2026-05-03 18:31:50
2048-1201-SE26,Orden De Compra Desde 2048-47-Lp25,4,Aceptada,2026-05-03 18:31:50
2048-1202-SE26,Orden De Compra Desde 2048-72-Lp24,4,Aceptada,2026-05-03 18:31:50
2048-1205-SE26,2048-68-Lq24,4,Aceptada,2026-05-03 18:31:50
2048-1207-SE26,507428-19-Lp25 Levofloxacino Fa Abr,4,Aceptada,2026-05-03 18:31:50
2048-205-SE26,Orden De Compra Desde 2048-97-Lp24,12,Recepción Conforme,2026-05-03 18:31:50
2048-532-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2048-82-Cot26,12,Recepción Conforme,2026-05-03 18:31:50
2048-769-TD26,Orden De Compra Generada Por Trato Directo Id 2048-189-Ftd26,12,Recepción Conforme,2026-05-03 18:31:50
2048-844-SE26,2048-71-Lq23,12,Recepción Conforme,2026-05-03 18:31:50
2048-881-TD26,Orden De Compra Generada Por Trato Directo Id 2048-204-Ftd26,12,Recepción Conforme,2026-05-03 18:31:50
2048-930-SE26,2048-35-Le25,12,Recepción Conforme,2026-05-03 18:31:50
2048-988-SE26,2048-19-Lp25,12,Recepción Conforme,2026-05-03 18:31:50
2055-33-SE26,Servicio Movilizacion,6,Aceptada,2026-05-03 18:31:50
2057-59-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2057-55-Cot26,4,Aceptada,2026-05-03 18:31:50
2059-16-SE26,Movilización Aps Marzo 2026,12,Recepción Conforme,2026-05-03 18:31:50
2059-172-CC26,Servicios De Arriendo E Informe De Telemedicina Fe,12,Recepción Conforme,2026-05-03 18:31:50
2059-176-AG26,R/61 Compra De Separadores 2059-63-Cot26,12,Recepción Conforme,2026-05-03 18:31:50
2059-178-CC26,Servicio Retiro De Residuos / Marzo 2026,12,Recepción Conforme,2026-05-03 18:31:50
2059-185-CM26,R 64 Abarrotes Uca 2/3,6,Aceptada,2026-05-03 18:31:50
2059-187-AG26,R 57 Libros Entrega Turno 2059-59-Cot26,5,Recepción Conforme,2026-05-03 18:31:50
2059-189-CC26,Mantención Correctiva Ford Transit Ppu: Kx.Sl-72,12,Recepción Conforme,2026-05-03 18:31:50
2059-194-CC26,Suministro Oxigeno /28-04-2026,4,Aceptada,2026-05-03 18:31:50
2062-6-AG26,Compra Proyecto Saat Colegio Carpe Diem (Alimentos Y Otros) Orden De Compra Generada Por Compra Ágil: 2062-3-Cot26,6,Aceptada,2026-05-03 18:31:50
2063-4-SE26,Servicio De Aseo Marzo 2026 - Sc17,12,Recepción Conforme,2026-05-03 18:31:50
2063-7-AG26,"2063-11-Cot26 Servicio De Catering, San Fernando, 29 De Abril, 15 Personas - Sc15",6,Aceptada,2026-05-03 18:31:50
2063-8-AG26,"2063-12-Cot26 Servicio De Catering, San Fernando, 6 De Mayo, 30 Personas - Sc16",6,Aceptada,2026-05-03 18:31:50
2064-5-AG26,Combustible Diésel Compra Ágil: 2064-6-Cot26,6,Aceptada,2026-05-03 18:31:50
2064-7-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2064-7-Cot26,9,Anulada,2026-05-03 18:31:50
2066-211-AG26,Orden De Compra Generada Por Mantencion De Refrigeradores Vacunasinvitación A Compra Ágil: 2066-73-Cot26,4,Aceptada,2026-05-03 18:31:50
2067-130-AG26,Farmacos,12,Recepción Conforme,2026-05-03 18:31:50
2067-158-SE26,Insumos Dentales Hosp. De Cunco.,12,Recepción Conforme,2026-05-03 18:31:50
2067-167-CM26,Combustible,12,Recepción Conforme,2026-05-03 18:31:50
2067-168-SE26,Oxigeno Medico 10Mt3,12,Recepción Conforme,2026-05-03 18:31:50
2067-181-AG26,Cajas Plasticas,12,Recepción Conforme,2026-05-03 18:31:50
2067-199-AG26,Insumos Medicos,12,Recepción Conforme,2026-05-03 18:31:50
2067-212-AG26,Trocarosteoclisis Adulto 15G,12,Recepción Conforme,2026-05-03 18:31:50
2067-215-SE26,Servicio De Aseo Mes De Febrero,12,Recepción Conforme,2026-05-03 18:31:50
2067-216-SE26,Servicio Jardineria Marzo,12,Recepción Conforme,2026-05-03 18:31:50
2067-225-AG26,Regulador De Flujo,12,Recepción Conforme,2026-05-03 18:31:50
2067-230-AG26,Pasajes,12,Recepción Conforme,2026-05-03 18:31:50
2067-85-SE26,Oxigeno Medico,12,Recepción Conforme,2026-05-03 18:31:50
2067-944-AG25,Servicio Gestión Soap,12,Recepción Conforme,2026-05-03 18:31:50
2069-1156-SE26,Pmh-Cp-02-2026-Insumos Clinicos-Lr23,12,Recepción Conforme,2026-05-03 18:31:50
2069-1215-SE26,Mvp-Cx-022026-Textiles Y Desechables-Lr,12,Recepción Conforme,2026-05-03 18:31:50
2069-160-TD26,Orden De Compra Generada Por Trato Directo Id 2069-1-Ftd26,12,Recepción Conforme,2026-05-03 18:31:50
2069-1931-SE26,Pmh-Cp-03-2026-Insumos Clinicos-Lr23,12,Recepción Conforme,2026-05-03 18:31:50
2069-1962-AG26,Ahf-Cp-022026-Insumos Clinicos Febrero-Ag,12,Recepción Conforme,2026-05-03 18:31:50
2069-20580-AG25,Pmh-Cp-12-2025-Insumos Clinicos,12,Recepción Conforme,2026-05-03 18:31:50
2069-2198-TD26,Orden De Compra Generada Por Trato Directo Id 2069-74-Ftd26,12,Recepción Conforme,2026-05-03 18:31:50
2069-2388-SE26,Gmc-Cp-042026-Insumos Clinicos Abril-Le,12,Recepción Conforme,2026-05-03 18:31:50
2069-2407-SE26,Gmc-Cp-042026-Insumos Clinicos Abril-Lp,12,Recepción Conforme,2026-05-03 18:31:50
2069-2659-SE26,Jrs-Cp-042026-Programa Abril 2026 Farmacos-Lp,12,Recepción Conforme,2026-05-03 18:31:50
2069-2682-SE26,Mvp-Cx-042026-Insumos Clinicos-Le,6,Aceptada,2026-05-03 18:31:50
2069-2776-AG26,Ahf-Cp-032026-Insumos Clinicos Marzo-Ag,12,Recepción Conforme,2026-05-03 18:31:50
2069-280-AG26,Sar-Cp-012026-Parcializada 2026 Farmaco Magistrales 214-Ag,12,Recepción Conforme,2026-05-03 18:31:50
2069-2811-TD26,Orden De Compra Generada Por Trato Directo Id 2069-102-Ftd26,12,Recepción Conforme,2026-05-03 18:31:50
2069-2865-AG26,Dgp-Cp-022026-Compra Programa Equipos Medicos Mes De Cubre Febrero Y Abril,12,Recepción Conforme,2026-05-03 18:31:50
2069-2894-AG26,Mpf-Cp-012026-122026-Bolsas Compra Proyectada 12 Meses Despacho Parcializado,12,Recepción Conforme,2026-05-03 18:31:50
2069-2936-AG26,Sar-Cp-042026-Programa Abril 2026 Farmacos-Ag,12,Recepción Conforme,2026-05-03 18:31:50
2069-2937-AG26,Sar-Cp-042026-Programa Abril 2026 Farmacos-Ag,12,Recepción Conforme,2026-05-03 18:31:50
2069-2956-TD26,Orden De Compra Generada Por Trato Directo Id 2069-112-Ftd26,12,Recepción Conforme,2026-05-03 18:31:50
2069-3000-AG26,Dgp-Cp-032026-Compra Programa Equipos Medicos Mes De Marzo Mas Proyeccion Hasta Junio,12,Recepción Conforme,2026-05-03 18:31:50
2069-3105-AG26,Mvp-Cp-042026-Insumos Clinicos-Ag,6,Aceptada,2026-05-03 18:31:50
2069-3146-SE26,Cgm-032026-Mantención Preventiva De Microscopio Quirúrgico-Lp23,6,Aceptada,2026-05-03 18:31:50
2069-3171-SE26,Jmo-Cx-042026-Compra Extra Nutriciones -Lp,12,Recepción Conforme,2026-05-03 18:31:50
2069-3177-TD26,Orden De Compra Generada Por Trato Directo Id 2069-127-Ftd26,12,Recepción Conforme,2026-05-03 18:31:50
2069-3191-AG26,Jrs-Cp-042026-Programa Abril 2026 Farmacos-Ag,12,Recepción Conforme,2026-05-03 18:31:50
2069-3246-SE26,Cgm-032026-Mantención Preventiva Y Correctiva De Esterilizador De Oxido E Incubadora-Le24,6,Aceptada,2026-05-03 18:31:50
2069-3340-SE26,Jmo-Ce-042026-Rcta Inmunoglobulina-Lp,12,Recepción Conforme,2026-05-03 18:31:50
2069-3344-AG26,Gmc-Cp-042026-Insumos Clinicos Abril-Ag,12,Recepción Conforme,2026-05-03 18:31:50
2069-3351-SE26,Gbf-Cg-042026-Sdmac-Traumatología-Lq,9,Anulada,2026-05-03 18:31:50
2069-3357-AG26,Cng-Ce-Curso Estatuto Administrativo-Ley 18.834,6,Aceptada,2026-05-03 18:31:50
2069-3359-SE26,Psd-Rs-012026- Anestesistas-Lq,4,Aceptada,2026-05-03 18:31:50
2069-3360-SE26,Psd-Rs-022026- Anestesistas-Lq,4,Aceptada,2026-05-03 18:31:50
2069-3379-AG26,Sar-Cp-042026-Programa Abril 2026 Farmacos-Ag,6,Aceptada,2026-05-03 18:31:50
2069-3415-SE26,Jmo-Cx-032026-Preparaciones Oncologicas Marzo-Lp,12,Recepción Conforme,2026-05-03 18:31:50
2069-3424-CM26,Lps-Ce-042026-Carne Vacuno Proyectada Abril-Julio-Cm,6,Aceptada,2026-05-03 18:31:50
2069-3430-SE26,Gbf-Cg-042026-Sdmac-Endoscopia-Lq,6,Aceptada,2026-05-03 18:31:50
2069-3432-SE26,Gbf-Cg-042026-Angiografia-Lr,6,Aceptada,2026-05-03 18:31:50
2069-3442-SE26,Psd-Rs-022026-Examenes Derivados - Lp,6,Aceptada,2026-05-03 18:31:50
2069-3447-SE26,Psd-Rs-032026-Examenes Derivados - Lp,6,Aceptada,2026-05-03 18:31:50
2069-3449-SE26,Apg-Cg-04-2026-Sdmac-Columna-Lr,9,Anulada,2026-05-03 18:31:50
2069-3487-SE26,Lps-Cp-052026-Cubiertos Desechables Alimentacion-L,6,Aceptada,2026-05-03 18:31:50
2069-3491-SE26,Gbf-Cg-042026-Angiografia-Lr,6,Aceptada,2026-05-03 18:31:50
2069-3493-SE26,Gbf-Cg-042026-Angiografia-Lr,6,Aceptada,2026-05-03 18:31:50
2069-3498-SE26,Mvp-Cp-052026-Insumos Clinicos-Lq,4,Aceptada,2026-05-03 18:31:50
2069-3502-SE26,Gbf-Cg-042026-Angiografia-Lr,6,Aceptada,2026-05-03 18:31:50
2069-3528-SE26,Mvp-Cp-052026-Insumos Clinicos-Lq,6,Aceptada,2026-05-03 18:31:50
2069-3535-SE26,Gmc-Cp-052026-Insumos Clinicos Mayo-Le,6,Aceptada,2026-05-03 18:31:50
2069-3538-SE26,Gmc-Cp-052026-Insumos Clinicos Mayo-Le,6,Aceptada,2026-05-03 18:31:50
2069-3551-SE26,Mvp-Cp-052026-Insumos Clinicos-Lp,6,Aceptada,2026-05-03 18:31:50
2069-3552-SE26,Mvp-Cp-052026-Insumos Clinicos-R121,6,Aceptada,2026-05-03 18:31:50
2069-3557-SE26,Gmc-Cp-052026-Insumos Clinicos Mayo-Le,6,Aceptada,2026-05-03 18:31:50
2069-3560-SE26,Mvp-Cp-052026-Insumos Clinicos-Lp,4,Aceptada,2026-05-03 18:31:50
2069-3562-SE26,Gmc-Cp-052026-Insumos Clinicos Mayo-Lq,6,Aceptada,2026-05-03 18:31:50
2069-3566-SE26,Gmc-Cp-052026-Insumos Clinicos Mayo-Lr,6,Aceptada,2026-05-03 18:31:50
2069-3567-SE26,Gmc-Cp-052026-Insumos Clinicos Mayo-Lq,6,Aceptada,2026-05-03 18:31:50
2069-3568-SE26,Mvp-Cp-052026-Insumos Clinicos-Lp,6,Aceptada,2026-05-03 18:31:50
2069-3569-SE26,Gmc-Cp-052026-Insumos Clinicos Mayo-Lq,6,Aceptada,2026-05-03 18:31:50
2069-3570-SE26,Mvp-Cp-052026-Insumos Clinicos-Lp,6,Aceptada,2026-05-03 18:31:50
2069-3571-SE26,Gmc-Cp-052026-Insumos Clinicos Mayo-Le,6,Aceptada,2026-05-03 18:31:50
2069-3574-SE26,Gmc-Cp-052026-Insumos Clinicos Mayo-Lq,4,Aceptada,2026-05-03 18:31:50
2069-3576-SE26,Gmc-Cp-052026-Insumos Clinicos Mayo-Le,6,Aceptada,2026-05-03 18:31:50
2069-3577-SE26,Mvp-Cp-052026-Insumos Clinicos-Lq,6,Aceptada,2026-05-03 18:31:50
2069-3586-SE26,Jrs-Cp-042026-Programa Abril 2026 Farmacos-Lp,4,Aceptada,2026-05-03 18:31:50
2069-3607-SE26,Mfa-032026-Mantención De Areas Verdes Y Poda Marzo-Le25,4,Aceptada,2026-05-03 18:31:50
2069-3613-SE26,Mfa-Ce-032026-Servicio De Control De Plagas Marzo 2026-Le,4,Aceptada,2026-05-03 18:31:50
2069-3660-CM26,Ahf-Cp-052026-Insumos Clinicos Mayo-Cm,6,Aceptada,2026-05-03 18:31:50
2069-3677-SE26,Mlb-Fc-Suministro Insumos Para El Servicio De Urologia,6,Aceptada,2026-05-03 18:31:50
2069-3678-SE26,Mlb-Fc-Suministro Insumos Para El Servicio De Urologia,4,Aceptada,2026-05-03 18:31:50
2069-3688-SE26,Mlb-Fc-Suministro De Detergentes Para Esterilizacion,6,Aceptada,2026-05-03 18:31:50
2069-3742-SE26,Igs-Cp-052026-Programa Laboratorio Mayo 2026,6,Aceptada,2026-05-03 18:31:50
2069-3743-SE26,Igs-Cp-052026-Programa Laboratorio Mayo 2026,6,Aceptada,2026-05-03 18:31:50
2069-3745-SE26,Igs-Rs-032026-Regularizacion De Examenes Para Analisis De Gases Marzo 2026,6,Aceptada,2026-05-03 18:31:50
2069-710-SE26,Psd-Rs-122025-Caderas,12,Recepción Conforme,2026-05-03 18:31:50
2069-711-SE26,Psd-Rs-122025-Programa Mano-Lp,12,Recepción Conforme,2026-05-03 18:31:50
2069-712-SE26,Psd-Rs-122025-Programa Eett Superior-Lp,12,Recepción Conforme,2026-05-03 18:31:50
2078-760-AG26,Servicio De Impresión Stickers (8000) Campaña De Vacunación Escolar. Sc 160.,12,Recepción Conforme,2026-05-03 18:31:50
2078-775-AG26,Solución Estándar Y Solución De Llenado Para El Laboratorio Ambiental De Los Ángeles Sc135 / Compra Ágil: 2078-82-Cot26,6,Aceptada,2026-05-03 18:31:50
2078-777-AG26,Indicador Químico Para Vapor Similar 1243B 3M™ Comply™ Sterigage Bolsa Por 100U Para El Laboratorio De Salud Ambiental De Concepción Sc161 / Compra Ágil: 2078-99-Cot26,6,Aceptada,2026-05-03 18:31:50
2078-778-AG26,Mantención Correctiva. Nissan Terrano Patente Gcly-64 Sc 188,4,Aceptada,2026-05-03 18:31:50
2080-1438-AG26,Sondas Nasoyeyunal,12,Recepción Conforme,2026-05-03 18:31:50
2080-1909-SE26,"Toalla De Papel, Mes De Abril",12,Recepción Conforme,2026-05-03 18:31:50
2080-225-AG26,Detergente Multiuso 2080-16-Cot26,12,Recepción Conforme,2026-05-03 18:31:50
2080-2262-SE26,Aguja Peribulbar 25G Y Solucion Viscoelastica,12,Recepción Conforme,2026-05-03 18:31:50
2080-2337-SE26,Balon Trek Y Mini Trek,12,Recepción Conforme,2026-05-03 18:31:50
2080-2494-SE26,Implantes Traumatologia,12,Recepción Conforme,2026-05-03 18:31:50
2080-2528-CM26,Sonda De Aspiracion,12,Recepción Conforme,2026-05-03 18:31:50
2080-2914-SE26,Sistema Irrigación Para Ortopedia,12,Recepción Conforme,2026-05-03 18:31:50
2080-2948-SE26,Apósito De Hidrocoloide Adhesivo Curativo Tipo,12,Recepción Conforme,2026-05-03 18:31:50
2080-3138-CM26,Sonda De Aspiracion,12,Recepción Conforme,2026-05-03 18:31:50
2080-31846-SE25,Implantes Traumatología,12,Recepción Conforme,2026-05-03 18:31:50
2080-3238-SE26,Insumos Microbiología 2026,12,Recepción Conforme,2026-05-03 18:31:50
2080-3442-SE26,Niple De Oxigeno,12,Recepción Conforme,2026-05-03 18:31:50
2080-3449-CM26,Branula 22G,12,Recepción Conforme,2026-05-03 18:31:50
2080-3460-SE26,Implantes Traumatologia,12,Recepción Conforme,2026-05-03 18:31:50
2080-3462-SE26,Sensor Flujo Prox Vm Sle5000,12,Recepción Conforme,2026-05-03 18:31:50
2080-3466-SE26,Membrana Sensor Tcpco2,12,Recepción Conforme,2026-05-03 18:31:50
2080-3470-SE26,Cateter Multiproposito 12 Fr,12,Recepción Conforme,2026-05-03 18:31:50
2080-3489-SE26,Implantes Traumatologia,6,Aceptada,2026-05-03 18:31:50
2080-3491-SE26,Venda Acolchado,12,Recepción Conforme,2026-05-03 18:31:50
2080-3505-SE26,Generador De Atmosfera,12,Recepción Conforme,2026-05-03 18:31:50
2080-3517-SE26,Implantes Traumatologia,6,Aceptada,2026-05-03 18:31:50
2080-3531-SE26,Pack Proc Com 25Ga Vitrectomia,12,Recepción Conforme,2026-05-03 18:31:50
2080-3532-SE26,Vitrector Ant Atiop Centurion Cataratas.,12,Recepción Conforme,2026-05-03 18:31:50
2080-3535-CM26,Branula 20G,12,Recepción Conforme,2026-05-03 18:31:50
2080-3554-SE26,Sistema Biopsia Al Vacio,12,Recepción Conforme,2026-05-03 18:31:50
2080-3591-SE26,Cotización 43130,6,Aceptada,2026-05-03 18:31:50
2080-3593-SE26,Cuota 10 De 12 Marzo 2026,4,Aceptada,2026-05-03 18:31:50
2080-3595-SE26,Cuota 8 De 24 Marzo 2026,4,Aceptada,2026-05-03 18:31:50
2080-3596-SE26,Electrodo Hidrogel Eeg,12,Recepción Conforme,2026-05-03 18:31:50
2080-3597-SE26,Cuota 6 De 24 Marzo 2026,4,Aceptada,2026-05-03 18:31:50
2080-3598-SE26,Cuota 11 De 24 Marzo 2026,4,Aceptada,2026-05-03 18:31:50
2080-3599-TD26,Orden De Compra Generada Por Trato Directo Id 2080-7-Ftd25,6,Aceptada,2026-05-03 18:31:50
2080-3601-TD26,Orden De Compra Generada Por Trato Directo Id 2080-12-Ftd24,4,Aceptada,2026-05-03 18:31:50
2080-3603-CM26,Detergente Espuma Prelavado,12,Recepción Conforme,2026-05-03 18:31:50
2080-3612-SE26,Alargador Sistema Enfit 120 Cm,12,Recepción Conforme,2026-05-03 18:31:50
2080-3617-SE26,Cuota 19 De 24 Marzo 2026,4,Aceptada,2026-05-03 18:31:50
2080-3618-SE26,10 De 24 Marzo 2026,4,Aceptada,2026-05-03 18:31:50
2080-3620-SE26,Cuota 8 De 24 Marzo 2026,6,Aceptada,2026-05-03 18:31:50
2080-3622-SE26,Cuota 10 De 24 Marzo 2026,4,Aceptada,2026-05-03 18:31:50
2080-3623-SE26,Cuota 7 De 24 Marzo 2026,6,Aceptada,2026-05-03 18:31:50
2080-3625-TD26,Orden De Compra Generada Por Trato Directo Id 2080-88-Ftd25,4,Aceptada,2026-05-03 18:31:50
2080-3627-SE26,Cuota 9 De 12 Marzo 2026,4,Aceptada,2026-05-03 18:31:50
2080-3634-SE26,Insumos Hemodialisis,12,Recepción Conforme,2026-05-03 18:31:50
2080-3637-SE26,Kit Conexion Desconexion,12,Recepción Conforme,2026-05-03 18:31:50
2080-3639-SE26,Filtros Unidad De Hemodialisis,12,Recepción Conforme,2026-05-03 18:31:50
2080-3640-SE26,Filtro Hemodialisis Con Cabezales Remobibles,12,Recepción Conforme,2026-05-03 18:31:50
