Codigo,Nombre,CodigoEstado,EstadoDescripcion,FechaProcesamiento
699866-5819-SE26,699866-32-Le24/2204005003/Control Esterilizacion Autoclave C. Adhesiva 18 Mm X 5 Mt Cod. 1222-0/Mayo,6,Aceptada,2026-05-03 19:49:54
699866-5820-SE26,699866-32-Le24/2204005003/Empaque Sterrad Varias Medidas/Mayo,6,Aceptada,2026-05-03 19:49:54
699866-5821-SE26,699866-56-Le25/2204005003/Retractor Lone Star/Mayo,6,Aceptada,2026-05-03 19:49:54
699866-5835-SE26,699866-136-Lp25/2204005003/Recarga Lineal Guia 60/Mayo,6,Aceptada,2026-05-03 19:49:54
699866-5853-CM26,Cm/2204005003/Papel Grado Medico 120X120 3Ra Generacion (Crepado)/Mayo,6,Aceptada,2026-05-03 19:49:54
699866-5862-SE26,699866-131-Le25/2204005003/Gancho De Disección Hook/Mayo,6,Aceptada,2026-05-03 19:49:54
711-13-SE26,Servicio De Aseo Integral Seremitt Atacama,12,Recepción Conforme,2026-05-03 19:49:54
711-201-AG26,Servicio De Mantencion Seremitt De O´Higgins,6,Aceptada,2026-05-03 19:49:54
711-91-AG26,Servicio De Aseo Seremitt Magallanes 4 Meses Ag: 711-28-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
734-227-CM26,Orden De Compra: 734-227-Cm26,12,Recepción Conforme,2026-05-03 19:49:54
752621-11-AG25,Servicio De Suministro Para El Traslado De Cajas De Documentacion Para Los Tribunales Tributarios Y Aduaneros De La Region Metropolitana,12,Recepción Conforme,2026-05-03 19:49:54
761391-465-AG26,Ea/81/Edu/Ccc/Adq. De Elementos Para Campaña En La Montaña De Cadetes De La E.A. A Compra Ágil: 761391-286-Cot26,4,Enviada a Proveedor,2026-05-03 19:49:54
777304-1596-SE26,Desde 777304-8-Lp25 Insumos Venda Yeso Y Otros,6,Aceptada,2026-05-03 19:49:54
777304-1670-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 777304-1450-Cot26,6,Aceptada,2026-05-03 19:49:54
777304-1675-TD26,Orden De Compra Generada Por Trato Directo Id 777304-3-Ftd25,6,Aceptada,2026-05-03 19:49:54
778992-89-AG26,Fi_Adquisición De Insumos Panadería Orden De Compra Generada Por Invitación A Compra Ágil: 778992-67-Cot26,6,Aceptada,2026-05-03 19:49:54
799512-396-CM26,Das Compra Gasolina,6,Aceptada,2026-05-03 19:49:54
799512-398-CM26,Das Compra Diesel,6,Aceptada,2026-05-03 19:49:54
813-656-AG26,Sbs 215 Mantención Y Reparación Sistema Control Acceso,6,Aceptada,2026-05-03 19:49:54
813685-136-SE24,Servicio Mantención Preventivo A Montacargas,12,Recepción Conforme,2026-05-03 19:49:54
817607-13-TD26,Orden De Compra Generada Por Trato Directo Id 817607-2-Ftd26,6,Aceptada,2026-05-03 19:49:54
837-248-AG26,Cdp 270 Mantención Correctiva Para Vehículo Del Servicio Médico Legal Antofagasta A Compra Ágil: 837-140-Cot26,4,Enviada a Proveedor,2026-05-03 19:49:54
838487-3-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 838487-1-Cot26,6,Aceptada,2026-05-03 19:49:54
872-195-AG26,Servicio De Calificación (872-140-Cot26),6,Aceptada,2026-05-03 19:49:54
872-203-AG26,"Pulverizador De Vidrio, Compra Ágil: 872-152-Cot26",6,Aceptada,2026-05-03 19:49:54
875646-121-SE26,Vqa Insuped Enero 2026 875646-16-Lr25,12,Recepción Conforme,2026-05-03 19:49:54
875646-1400-AG26,"(Ggd)Compra Cepillo P/Colonoscopio, A Compra Ágil: 875646-809-Cot26",12,Recepción Conforme,2026-05-03 19:49:54
875646-1411-AG26,"(Ggd)Compra Venda Strech10*10, A Compra Ágil: 875646-820-Cot26",12,Recepción Conforme,2026-05-03 19:49:54
875646-1420-AG26,"(Ggd)Compra Introductor Arterial Deflectable, A Compra Ágil: 875646-863-Cot26",12,Recepción Conforme,2026-05-03 19:49:54
898-1362-SE26,Cintigrama,6,Aceptada,2026-05-03 19:49:54
898-1365-AG26,Etiqueta Inkjet/Laser 53 X 70 Mm 400 Un 25 Hojas Compra Ágil: 898-477-Cot26,6,Aceptada,2026-05-03 19:49:54
898-1370-SE26,Tomografía Ct Pet,6,Aceptada,2026-05-03 19:49:54
900-468-AG26,"Hds - Libros Educativos, Asertivo Comunitario",6,Aceptada,2026-05-03 19:49:54
911089-24-AG26,Adquisicion De Alimentos Congelados Sc Y Ji Pequitas,12,Recepción Conforme,2026-05-03 19:49:54
930039-23-AG26,Pintura Cocina Peones,9,Desconocido,2026-05-03 19:49:54
933-41-AG26,Mantención Y Reparación De Estufa A Combustión Lenta,6,Aceptada,2026-05-03 19:49:54
935-6046-SE25,Serv. Seguridad Y Vigilancia Polideportivo 18 De Septiembre Punta Arenas,12,Recepción Conforme,2026-05-03 19:49:54
935934-93-AG26,Adquisicion De Materiales Y Utiles De Aseo Para La Zona De Bienestar Iquique,6,Aceptada,2026-05-03 19:49:54
935934-95-AG26,Adquisicion De Tintas Para La Zona De Bienestar Iquique,6,Aceptada,2026-05-03 19:49:54
985448-23-AG26,"Adquisición De Útiles De Limpieza Para La Em ""Pudeto"" Por Invitación A Compra Ágil: 985448-22-Cot26",12,Recepción Conforme,2026-05-03 19:49:54
985448-24-AG26,"Adquisición De Otros Útiles De Aseo Para La Em ""Pudeto"" Por Invitación A Compra Ágil: 985448-24-Cot26",12,Recepción Conforme,2026-05-03 19:49:54
997-29-TD26,Orden De Compra Generada Por Trato Directo Id 997-4-Ftd26,12,Recepción Conforme,2026-05-03 19:49:54
